,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
85,dotnet-presentations_aspnetcore-app-workshop,https://github.com/dotnet-presentations/aspnetcore-app-workshop/commit/50a05e1bc1dd3dc21e57a3653e68ce8a414e3c2c,https://github.com/dotnet-presentations/aspnetcore-app-workshop/commit/158e32d4d97820636f1fc4ae414774da81a4cf1a,"Update to 3.0 (#109)

* Initial migration to 3.0

* Update sln file to Dev16

* Application clean up
- Removed unused controller actions and controllers
- Removed tags, conferences (the schema only supports a single conference)
- Fixed ID casing

* Use username for attendees

* Change filter to middleware

* Simplify admin user creation (first is admin)

* Cache conference data on home page.
MyAgenda page needs to be fixed to use updated logic.

* ExcludeAssets=""runtime"" for scaffolding package to prevent Roslyn, etc. from appearing in app's build output

* Move session abstract line formatting to the razor file

* Use System.Text.Json on the backend

* Moved to preview6

- Moved to 3.0.0-preview6
- Roll EF Core back to 2.2 in BackEnd as the new query engine doesn't work there yet
- Fix PackageReferences for dev dependencies so build/publish output is clean

* Removed feeds

* 3.0 updates to session 1 and session 2

* Finished up to 3

* Updated images and project creation

* More updates

* More changes to descriptions

* Fixe dotnet ef global tool instructions

* Add conosle coloring

* Half updated section 4

* Updated auth features

* Make the MyAgenda page work again

* Updated session5

* Use the endpoint routes

* Small tweaks

* Fixed image

* Got app working

* Make EditSession use AlertPartial

* Fix the Session page so unauthenticated users can view it

* Fix scaffolding package reference

* Updated docs

* Add NDC Oslo data

* Made some tweaks to session2

* Use the extension methods to get search results

* Small nits

* Add EF error and work around

* Small nits in global tool

* Use preview6 image

* Added the first snapshot

* Added more save points

* Added more save points

* More save points

* Updated save points

* Remove install package image

* Clean up the first session instructions
- Make add reference instruction consistent
- Made some small tweaks and clarifications

* Changes to snapshot and session2

* Session 4 clean up

* Minor tweaks to 6

* Put swagger first

* Before routing is more appropriate

* Fixed the tag name

* Tweaks to the workshop docs

* Fixed db -> _context

* Add the nav pills to the partial

* Fixed a few errors

* Updated to preview7 but JSON results from back end are truncated for some reason right now.

* Fixed a bunch of issues

- App now functions again via Newtonsoft.Json and refactored EF Core queries.
- Added missing migrations for BackEnd.
- Fixed a bunch of issues with Home and My Agenda page rendering, including #100, and made setting of page title's consistent.
- Deleted unused pages.

* Updated for preview9

* 3.0 GA & package updates

* Disable warning for obsolete Swashbuckle method

* Update VS version in sln file to 16.3.1

* Update docs for 3.0.0 GA release versions

* Set solution version back to 16.3.0 build number

* Updates for 3.0.0

* Update save-point 1

* Update save-point 2

* Update save-point 3

* Update save-point 4

* Update save-point 5
","Updated Unit 3 Save Points
",,50a05e1bc1dd3dc21e57a3653e68ce8a414e3c2c,save-points/3-Front-End-started/ConferencePlanner/FrontEnd/Program.cs,"(20, 9)",save-points/3-Front-End-started/ConferencePlanner/FrontEnd/Program.cs,"(19, 9)",158e32d4d97820636f1fc4ae414774da81a4cf1a,save-points/3-Front-End-started/ConferencePlanner/FrontEnd/Program.cs,"(21, 43)",save-points/3-Front-End-started/ConferencePlanner/FrontEnd/Program.cs,,"public static IWebHostBuilder CreateWebHostBuilder(string[] args) =>
            WebHost.CreateDefaultBuilder(args)
                .UseStartup<Startup>();","public static IHostBuilder CreateHostBuilder(string[] args) =>
            Host.CreateDefaultBuilder(args)
                .ConfigureWebHostDefaults(webBuilder =>
                {
                    webBuilder.UseStartup<Startup>();
                });","webBuilder =>
                {
                    webBuilder.UseStartup<Startup>();
                }"
86,SpiceSharp_SpiceSharp,https://github.com/SpiceSharp/SpiceSharp/commit/c5e637c4b644838ba6f0a329d213a32dca028d3d,https://github.com/SpiceSharp/SpiceSharp/commit/da3c89c1803057606eb745759f25f9bc6f3844ad,"Voltage-controlled current source
","Default implementation for CreateExport using reflection
",,c5e637c4b644838ba6f0a329d213a32dca028d3d,SpiceSharp/Components/Currentsources/VCCS/LoadBehavior.cs,"(27, 13)",SpiceSharp/Components/Currentsources/VCCS/LoadBehavior.cs,"(47, 27)",da3c89c1803057606eb745759f25f9bc6f3844ad,SpiceSharp/Components/Currentsources/VCCS/LoadBehavior.cs,"(45, 34)",SpiceSharp/Components/Currentsources/VCCS/LoadBehavior.cs,,return (ckt.State.Solution[VCCSposNode] - ckt.State.Solution[VCCSnegNode]);,return () => (state.Solution[VCCSposNode] - state.Solution[VCCSnegNode]) * bp.VCCScoeff;,(State state) => (state.Solution[VCCSposNode] - state.Solution[VCCSnegNode]) * bp.VCCScoeff
87,GridProtectionAlliance_gsf,https://github.com/GridProtectionAlliance/gsf/commit/3f893ab0c9f494a7c017d1d81ec89d95c9824243,https://github.com/GridProtectionAlliance/gsf/commit/8335962581b65df64d12ab02b663457a074daa2a,"PIAdapters: Updated PI adapters to operate in a mode such that high-volume updates will be handled through multiple connections.

git-tfs-id: [https://tfs.codeplex.com/tfs/TFS07]$/gsf/Main;C90732
","PIAdapters: Moved all PI-SDK code to the STA operations thread.

git-tfs-id: [https://tfs.codeplex.com/tfs/TFS07]$/gsf/Main;C90790
",,3f893ab0c9f494a7c017d1d81ec89d95c9824243,Source/Libraries/Adapters/PIAdapters/PIOutputAdapter.cs,"(610, 33)",Source/Libraries/Adapters/PIAdapters/PIOutputAdapter.cs,"(658, 29)",8335962581b65df64d12ab02b663457a074daa2a,Source/Libraries/Adapters/PIAdapters/PIOutputAdapter.cs,"(722, 50)",Source/Libraries/Adapters/PIAdapters/PIOutputAdapter.cs,,"pointList = m_piServer.GetPoints(string.Format(""EXDESC='{0}'"", rows[0][""SignalID""]));","m_connection.Execute(server => pointList = server.GetPoints(string.Format(""EXDESC='{0}'"", signalID)));","server => pointList = server.GetPoints(string.Format(""EXDESC='{0}'"", signalID))"
88,moq_moq,https://github.com/moq/moq/commit/6ce845e0098f6e87cf288c4f259b2668f4c5092a,https://github.com/moq/moq/commit/a1cd909186483ebba4069a4c44c7dc1005a4bbc4,"ExpressionStringBuilder finished, ExpressionVisitor.VisitLambda change to receive a T as in .NET Framework 4.

git-svn-id: http://moq.googlecode.com/svn/trunk@643 b33fba48-7441-0410-8d5c-f397f7ceaa6c
","Fixed issue 267: Generic argument as dependency for method Setup overrides all previous method setups for a given method

git-svn-id: http://moq.googlecode.com/svn/trunk@737 b33fba48-7441-0410-8d5c-f397f7ceaa6c
",,6ce845e0098f6e87cf288c4f259b2668f4c5092a,Source/ExpressionStringBuilder.cs,"(143, 6)",Source/ExpressionStringBuilder.cs,"(132, 5)",a1cd909186483ebba4069a4c44c7dc1005a4bbc4,Source/ExpressionStringBuilder.cs,"(152, 34)",Source/ExpressionStringBuilder.cs,,this.VisitParameter(parameter);,"this.Visit(node.Parameters, n => this.VisitParameter(n), 0, node.Parameters.Count);",n => this.VisitParameter(n)
89,GridProtectionAlliance_gsf,https://github.com/GridProtectionAlliance/gsf/commit/e3749ea510fc8ce34bb245139abf108575b66066,https://github.com/GridProtectionAlliance/gsf/commit/0acbf90b790c3f007b308089049b6d1859e1425e,"GSF.TimeSeries: Simplified bulk adapter input initialization sequence for independent action adapter managers.
","GSF.TimeSeries: Updated child adapter initialization
Uses long synchronized operation to ensure only one database operation for new / update tags runs at one time.
",,e3749ea510fc8ce34bb245139abf108575b66066,Source/Libraries/GSF.TimeSeries/Adapters/IndependentActionAdapterManagerBase.cs,"(815, 17)",Source/Libraries/GSF.TimeSeries/Adapters/IndependentActionAdapterManagerBase.cs,"(601, 13)",0acbf90b790c3f007b308089049b6d1859e1425e,Source/Libraries/GSF.TimeSeries/Adapters/IndependentActionAdapterManagerBase.cs,"(599, 42)",Source/Libraries/GSF.TimeSeries/Adapters/IndependentActionAdapterManagerBase.cs,,"adapterSettings[nameof(InputMeasurementKeys)] = string.Join("";"", inputs);",ThreadPool.QueueUserWorkItem(_ => InitializeChildAdapterManagement(InputMeasurementKeys));,_ => InitializeChildAdapterManagement(InputMeasurementKeys)
90,exercism_csharp,https://github.com/exercism/csharp/commit/76fb4659cb5503f178485bd7731277bd676324b1,https://github.com/exercism/csharp/commit/a9650441ff19fd2d18e52bdb406a3868bfb0ef26,"Replace NUnit with xUnit
","diffie-hellman: Add generator
",,76fb4659cb5503f178485bd7731277bd676324b1,exercises/diffie-hellman/DiffieHellmanTest.cs,"(12, 9)",exercises/diffie-hellman/DiffieHellmanTest.cs,"(12, 9)",a9650441ff19fd2d18e52bdb406a3868bfb0ef26,exercises/diffie-hellman/DiffieHellmanTest.cs,"(12, 33)",exercises/diffie-hellman/DiffieHellmanTest.cs,,"Assert.That(privateKeys, Is.All.InRange(new BigInteger(1), primeP - new BigInteger(1)));","Assert.All(privateKeys, privateKey => 
        {
            Assert.InRange(privateKey, new BigInteger(1), primeP - new BigInteger(1));
        });","privateKey => 
        {
            Assert.InRange(privateKey, new BigInteger(1), primeP - new BigInteger(1));
        }"
91,anoyetta_ACT.Hojoring,https://github.com/anoyetta/ACT.Hojoring/commit/ca7bded1d8df32755744de8648704e537d1af9b6,https://github.com/anoyetta/ACT.Hojoring/commit/b74cf18ed54679ab070fcde8e3682d72e75c8f93,レイアウトなどを調整した,Enmityの構造を変更した,,ca7bded1d8df32755744de8648704e537d1af9b6,source/ACT.UltraScouter/ACT.UltraScouter.Core/Models/TargetInfoModel.cs,"(855, 13)",source/ACT.UltraScouter/ACT.UltraScouter.Core/Models/TargetInfoModel.cs,"(866, 13)",b74cf18ed54679ab070fcde8e3682d72e75c8f93,source/ACT.UltraScouter/ACT.UltraScouter.Core/Models/TargetInfoModel.cs,"(884, 48)",source/ACT.UltraScouter/ACT.UltraScouter.Core/Models/TargetInfoModel.cs,,var rawEnmityList = EnmityPlugin.Instance.GetEnmityEntryList();,var rawEnmityList = await Task.Run(() => EnmityPlugin.Instance.GetEnmityEntryList());,() => EnmityPlugin.Instance.GetEnmityEntryList()
92,SolrNet_SolrNet,https://github.com/SolrNet/SolrNet/commit/68cdbef08f7819b50b65b1f6548f8984feef51ff,https://github.com/SolrNet/SolrNet/commit/76ed7f655e229663f3d989e50f49fe7aa4ba766c,"Replace all uses of System.Xml with System.Xml.Linq
","Helper function to cut back a bit of boilerplate
",,68cdbef08f7819b50b65b1f6548f8984feef51ff,SolrNet/Impl/ResponseParsers/FacetsResponseParser.cs,"(170, 4)",SolrNet/Impl/ResponseParsers/FacetsResponseParser.cs,"(154, 13)",76ed7f655e229663f3d989e50f49fe7aa4ba766c,SolrNet/Impl/ResponseParsers/FacetsResponseParser.cs,"(154, 54)",SolrNet/Impl/ResponseParsers/FacetsResponseParser.cs,,"pivot.Field = node.XPathSelectElement(""str[@name='field']"").Value;","pivot.Field = node.Elements(""str"").First(x => x.Attribute(""name"").ValueOrNull() == ""field"").Value;","x => x.Attribute(""name"").ValueOrNull() == ""field"""
93,Ginger-Automation_Ginger,https://github.com/Ginger-Automation/Ginger/commit/f89f4af6486c82614bda594e7aa7f731b4442b4d,https://github.com/Ginger-Automation/Ginger/commit/241951494b4763d81981cd6918c019e3f8ef3159,"Reverted change in GingerExecutionEngine and removed targetapplication not used in businessflow
","Changed the bfsTargetApplications from ObservableList to HashSet
",,f89f4af6486c82614bda594e7aa7f731b4442b4d,Ginger/GingerCoreNET/Run/GingerExecutionEngine.cs,"(5102, 17)",Ginger/GingerCoreNET/Run/GingerExecutionEngine.cs,"(5115, 17)",241951494b4763d81981cd6918c019e3f8ef3159,Ginger/GingerCoreNET/Run/GingerExecutionEngine.cs,"(5123, 58)",Ginger/GingerCoreNET/Run/GingerExecutionEngine.cs,,"if (!mGingerRunner.ApplicationAgents.Any(x => string.Equals(x.AppName ,TA)))
                {
                    ApplicationAgent ag = new ApplicationAgent();
                    ag.AppName = TA;
                    Agent agentForApp;
                    if (!appNameToAgentMapping.TryGetValue(ag.AppName, out agentForApp))
                    {
                        agentForApp = GetAgentForApplication(ag.AppName);
                        appNameToAgentMapping.Add(ag.AppName, agentForApp);
                    }
                    ag.Agent = agentForApp;
                    bTargetAppListModified = true;
                    mGingerRunner.ApplicationAgents.Add(ag);
                }","if (!mGingerRunner.ApplicationAgents.Any(x => x.AppName == TA.Name))
                {
                    ApplicationAgent ag = new ApplicationAgent();
                    ag.AppName = TA.Name;
                    Agent agentForApp;
                    if (!appNameToAgentMapping.TryGetValue(ag.AppName, out agentForApp))
                    {
                        agentForApp = GetAgentForApplication(ag.AppName);
                        appNameToAgentMapping.Add(ag.AppName, agentForApp);
                    }
                    ag.Agent = agentForApp;
                    bTargetAppListModified = true;
                    mGingerRunner.ApplicationAgents.Add(ag);
                }",x => x.AppName == TA.Name
94,warappa_XamlCSS,https://github.com/warappa/XamlCSS/commit/1b81189ad9445483a7c2b028052b5d8039c08f25,https://github.com/warappa/XamlCSS/commit/26baa6dd2898a30cf814a69f63ae51af3831aadf,"Performance, exact tracing with stopwatch
","Remove Measure(...) calls for better performance
",,1b81189ad9445483a7c2b028052b5d8039c08f25,XamlCSS.WPF/StyleService.cs,"(273, 21)",XamlCSS.WPF/StyleService.cs,"(313, 29)",26baa6dd2898a30cf814a69f63ae51af3831aadf,XamlCSS.WPF/StyleService.cs,"(422, 91)",XamlCSS.WPF/StyleService.cs,,"value = typeNameResolver.GetMarkupExtensionValue(styleResourceReferenceHolder, parameterValueExpression, styleSheet.Namespaces);","$""GetMarkupExtensionValue {parameterValueExpression}"".Measure(() => value = typeNameResolver.GetMarkupExtensionValue(styleResourceReferenceHolder, parameterValueExpression, styleSheet.Namespaces));","() => value = typeNameResolver.GetMarkupExtensionValue(styleResourceReferenceHolder, parameterValueExpression, styleSheet.Namespaces, false)"
95,urfnet_URF.Core,https://github.com/urfnet/URF.Core/commit/d5d11a2eb568c6ff076bf2e55b74fe8df8474559,https://github.com/urfnet/URF.Core/commit/d3c22947ce899c8fd99bd4ed21294b35a7a752b4,"Updating TrackableRepository Insert, Update, Delete implementations to automatically invoke Applychanges.
","Update TrackableRepository to set entity state vs apply changes.
",,d5d11a2eb568c6ff076bf2e55b74fe8df8474559,URF.Core.EF.Trackable/TrackableRepository.cs,"(30, 17)",URF.Core.EF.Trackable/TrackableRepository.cs,"(31, 17)",d3c22947ce899c8fd99bd4ed21294b35a7a752b4,URF.Core.EF.Trackable/TrackableRepository.cs,"(31, 41)",URF.Core.EF.Trackable/TrackableRepository.cs,,item.TrackingState = TrackingState.Deleted;,"TrackStateAndApplyChanges(x => x.TrackingState = TrackingState.Deleted, item);",x => x.TrackingState = TrackingState.Deleted
96,RicoSuter_NSwag,https://github.com/RicoSuter/NSwag/commit/8ec24f8faf8d76d7b57446600e705b2e7dcdd83d,https://github.com/RicoSuter/NSwag/commit/e7e3435742fad5fdd3d0927d652e3e84f1bb8f6e,"Improved xml doc handling, added ClassTypes (TS) setting, improved cmd line tools (added command chaining), v2.38
","Refactorings
",,8ec24f8faf8d76d7b57446600e705b2e7dcdd83d,src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToTypeScriptClientGeneratorViewModel.cs,"(100, 25)",src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToTypeScriptClientGeneratorViewModel.cs,"(110, 25)",e7e3435742fad5fdd3d0927d652e3e84f1bb8f6e,src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToTypeScriptClientGeneratorViewModel.cs,"(110, 47)",src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToTypeScriptClientGeneratorViewModel.cs,,code = await Command.RunAsync();,code = await Task.Run(() => Command.Run());,() => Command.Run()
97,RomSunZ_StockSharp,https://github.com/RomSunZ/StockSharp/commit/f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,https://github.com/RomSunZ/StockSharp/commit/14968937de25184c06bf00e666c589062457a35f,"Hydra. Connector's tasks small refactoring.
","prev commit fixes.
",,f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,Hydra/Plugins/InteractiveBrokers/IBTask.cs,"(121, 4)",Hydra/Plugins/InteractiveBrokers/IBTask.cs,"(121, 4)",14968937de25184c06bf00e666c589062457a35f,Hydra/Plugins/InteractiveBrokers/IBTask.cs,"(121, 78)",Hydra/Plugins/InteractiveBrokers/IBTask.cs,,"return new MarketDataConnector<IBTrader>(EntityRegistry.Securities, this, CreateConnector);","return new MarketDataConnector<IBTrader>(EntityRegistry.Securities, this, () => new IBTrader
			{
				Address = _settings.Address,
				ClientId = _settings.ClientId,
				ServerLogLevel = _settings.ServerLogLevel
			});","() => new IBTrader
			{
				Address = _settings.Address,
				ClientId = _settings.ClientId,
				ServerLogLevel = _settings.ServerLogLevel
			}"
98,Chillisoft_habanero,https://github.com/Chillisoft/habanero/commit/7bd2d1835fb1ca2894581f4de764282470c00ca5,https://github.com/Chillisoft/habanero/commit/c9e6ebe2dc15924cc93c5eca281b3e688670dd68,"Fixed several issues with relationships deleting an object with Created, added, removed or MarkForDeleted children
","** Merged all changes from Branch 2.5 (up to date) **
## Removed unneeded SVN mergeinfo properties from everything below the root folder.
Fixed issue #1375 - Performance degrades upon adding a large amount of Transactions to a Transaction Committer
Converted the AddTransaction method to use a dictionary and only fetch the TransactionID once.

",,7bd2d1835fb1ca2894581f4de764282470c00ca5,source/Habanero.Bo/TransactionCommitter.cs,"(130, 13)",source/Habanero.Bo/TransactionCommitter.cs,"(130, 13)",c9e6ebe2dc15924cc93c5eca281b3e688670dd68,source/Habanero.Bo/TransactionCommitter.cs,"(140, 18)",source/Habanero.Bo/TransactionCommitter.cs,,"ITransactional foundTransactional = _originalTransactions.Find(delegate(ITransactional obj)
            {
                return obj.TransactionID() == transaction.TransactionID();
            });","ITransactional foundTransactional = _originalTransactions.Find(
                    obj => obj.TransactionID() == transaction.TransactionID());",obj => obj.TransactionID() == transaction.TransactionID()
